,Слово,Частота
4717,прокоментував,1
4718,ілон,1
4719,званими,1
4720,силових,1
4721,лютеранської,1
4722,порвало,1
4723,регулярно,1
4724,охоплення,1
4725,публічність,1
4726,послабити,1
4727,чудовий,1
4728,обіцяє,1
4729,позиціонуючи,1
4730,протестувати,1
4731,хай,1
4732,катастрофу,1
4733,space,1
4734,дорозі,1
4735,перша,1
4736,радіоведучим,1
4737,консервативним,1
4738,чекали,1
4739,переглянули,1
4740,пожертв,1
4741,приносила,1
4742,зібрала,1
4743,ниток,1
4744,третину,1
4745,каналу,1
4746,підняло,1
4747,news,1
4748,fox,1
4749,стартувала,1
4750,порахувати,1
4751,пальцях,1
4752,яні,1
4753,дерев,1
4754,відомому,1
4755,підозрюваних,1
4756,фактична,1
4757,обіграла,1
4758,бригад,1
4759,ядерний,1
4760,ескалацію,1
4761,боже,1
4762,боронь,1
4763,вбачаючи,1
4764,перетворити,1
4765,намагатися,1
4766,активне,1
4767,прагненні,1
4768,збільшимо,1
4769,монтерів,1
4770,посварившись,1
4771,оптичного,1
4772,ятати,1
4773,резервним,1
4774,квартирі,1
4775,аравією,1
4776,саудівською,1
4777,covid,1
4778,трильйонів,1
4779,зріс,1
4780,держборгом,1
4781,блузи,1
4782,періодом,1
4783,арсенал,1
4784,правильний,1
4785,сподіваємось,1
4786,принагідно,1
4787,збирали,1
4788,популярністю,1
4789,наздогнати,1
4790,звернень,1
4791,надмірну,1
4792,підключили,1
4793,переманити,1
4794,чергове,1
4795,стратегії,1
4796,докладне,1
4797,протидію,1
4798,цікавлять,1
4799,бандити,1
4800,людне,1
4801,вкладає,1
4802,побоювань,1
4803,якнайшвидше,1
4804,деклароване,1
4805,покладе,1
4806,міграцією,1
4807,підключити,1
4808,резервний,1
4809,полишати,1
4810,павербанки,1
4811,клейонкою,1
4812,зарядні,1
4813,схвалений,1
4814,конкретна,1
4815,лівацтва,1
4816,рухається,1
4817,стрімкого,1
4818,конструктивний,1
4819,памʼятати,1
4820,особистий,1
4821,нелегальною,1
4822,перетворювати,1
4823,нападки,1
4824,накривав,1
4825,диверсифікацію,1
4826,завуальовані,1
4827,наратив,1
4828,підготувати,1
4829,політтехнологіях,1
4830,базові,1
4831,намаганні,1
4832,потужні,1
4833,тримання,1
4834,зустрічається,1
4835,федеральних,1
4836,недостатню,1
4837,експрезиденту,1
4838,дорікає,1
4839,злочинністю,1
4840,обмежується,1
4841,залюбки,1
4842,індульгенцією,1
4843,тюремною,1
4844,губернатором,1
4845,голосував,1
4846,злочини,1
4847,нетяжкі,1
4848,модема,1
4849,небілих,1
4850,розкладав,1
4851,підтримкою,1
4852,заручитися,1
4853,статтями,1
4854,федеральними,1
4855,скоротив,1
4856,язницях,1
4857,хрещатик,1
4858,безпосереднього,1
4859,джерелами,1
4860,озброєні,1
4861,казати,1
4862,беремося,1
4863,їхнє,1
4864,спеціальне,1
4865,почитати,1
4866,здивувати,1
4867,неприємно,1
4868,нерівним,1
4869,кажучи,1
4870,весілля,1
4871,подарували,1
4872,вважалося,1
4873,республіканській,1
4874,випередив,1
4875,вів,1
4876,швейну,1
4877,президенти,1
4878,машинку,1
4879,вичікував,1
4880,очевидна,1
4881,випередити,1
4882,чайка,1
4883,присвячували,1
4884,вікіпедії,1
4885,заробляв,1
4886,початкам,1
4887,пригадати,1
4888,близькості,1
4889,ефект,1
4890,інженерами,1
4891,ятаєте,1
4892,clubhouse,1
4893,олександра,1
4894,маріуполі,1
4895,spaces,1
4896,аудіокімнат,1
4897,платформі,1
4898,соцмережі,1
4899,придбаній,1
4900,мої,1
4901,пошитого,1
4902,ілоном,1
4903,дружиною,1
4904,оголосити,1
4905,оленою,1
4906,кампаній,1
4907,передвиборних,1
4908,завиграшки,1
4909,132,1
4910,оголошувався,1
4911,чоловіка,1
4912,матвєєв,1
4913,михайло,1
4914,вокс,1
4915,пара,1
4916,переїхала,1
4917,язаної,1
4918,навчила,1
4919,залежатиме,1
4920,дерегуляції,1
4921,нелегко,1
4922,мінімальною,1
4923,1980,1
4924,поточною,1
4925,жіночих,1
4926,постраждалих,1
4927,покупців,1
4928,унеможлививши,1
4929,запобігла,1
4930,вечорами,1
4931,цінність,1
4932,вихідних,1
4933,крізь,1
4934,ph,1
4935,d,1
4936,школа,1
4937,1989,1
4938,почався,1
4939,кооперативний,1
4940,продажем,1
4941,дональда,1
4942,соратник,1
4943,шила,1
4944,близький,1
4945,посилилася,1
4946,бутафорського,1
4947,покласти,1
4948,республіканець,1
4949,позмагатися,1
4950,наміри,1
4951,цікавішою,1
4952,балансуванню,1
4953,реалізовував,1
4954,передвиборна,1
4955,франція,1
4956,марсель,1
4957,товарний,1
4958,екс,1
4959,передвиборної,1
4960,стримінгу,1
4961,проміняв,1
4962,коментарем,1
4963,заразила,1
4964,друга,1
4965,олімпійського,1
4966,культурою,1
4967,покінчити,1
4968,реалізовувати,1
4969,лобіюванням,1
4970,виробника,1
4971,стримі,1
4972,іронічно,1
4973,суміш,1
4974,disaster,1
4975,патент,1
4976,затвітив,1
4977,ділових,1
4978,здібностей,1
4979,запуском,1
4980,невдалим,1
4981,пост,1
4982,виклав,1
4983,везіння,1
4984,дональд,1
4985,юність,1
4986,республіканську,1
4987,стратегічними,1
4988,перова,1
4989,соцережах,1
4990,тямить,1
4991,вулиць,1
4992,віджартуватися,1
4993,спробував,1
4994,політтехнолог,1
4995,мему,1
4996,розі,1
4997,dogecoin,1
4998,якось,1
4999,аркою,1
5000,розмова,1
5001,злочинність,1
5002,відданого,1
5003,турбують,1
5004,нудним,1
5005,стратегів,1
5006,годину,1
5007,тяглась,1
5008,оголошенням,1
5009,новоявлений,1
5010,катастрофа,1
5011,тендерах,1
5012,зварювальника,1
5013,звуком,1
5014,модератор,1
5015,умовний,1
5016,аксесуарами,1
5017,виробничих,1
5018,гучність,1
5019,змінювалась,1
5020,скромно,1
5021,являвся,1
5022,роздрібні,1
5023,зникав,1
5024,xa0організувати,1
5025,лідерство,1
5026,250,1
5027,магазини,1
5028,жили,1
5029,слухачів,1
5030,артикулів,1
5031,вочевидь,1
5032,підприємницька,1
5033,банально,1
5034,затримався,1
5035,стрим,1
5036,інвестор,1
5037,спецодягом,1
5038,фурнітурою,1
5039,девід,1
5040,прізвищем,1
5041,гарантувало,1
5042,слів,1
5043,заклики,1
5044,гра,1
5045,посилилися,1
5046,пробував,1
5047,desaster,1
5048,хештег,1
5049,популярності,1
5050,мультимільйонера,1
5051,правих,1
5052,підрозділи,1
5053,кпинів,1
5054,близьких,1
5055,приводом,1
5056,нерівний,1
5057,снилися,1
5058,аудіокімнату,1
5059,перезапустили,1
5060,сакс,1
5061,проукраїнське,1
5062,центральну,1
5063,бачення,1
5064,поширені,1
5065,думали,1
5066,незрозумілими,1
5067,багатоповерхівками,1
5068,додавали,1
5069,втратити,1
5070,столицею,1
5071,сюр,1
5072,назвою,1
5073,кричущою,1
5074,конкурентною,1
5075,сільва,1
5076,однопартійцем,1
5077,коробку,1
5078,коливається,1
5079,да,1
5080,лула,1
5081,воїслава,1
5082,бразилії,1
5083,розмірковує,1
5084,розраховуватися,1
5085,комутатора,1
5086,нагадати,1
5087,вдарити,1
5088,погіршити,1
5089,знаходив,1
5090,підписання,1
5091,купив,1
5092,зайшли,1
5093,акумулятори,1
5094,картою,1
5095,індії,1
5096,перемовини,1
